ID,设备号,Timestamp,Lon,Lat,Direction,Speed
5f407c795bd7ea299357a82e,868035047200471,2020-08-12 10:42:05,119.670578,29.805298,128.000,11.000
5f4174d55bd7ea4c7503d65f,868035047227707,2020-08-15 00:51:39,119.684334,29.796215,222.000,12.000
5f42c7995bd7ea401810ff49,868035047202079,2020-08-15 00:00:59,119.681641,29.797419,317.000,26.000
5f471d335bd7ea0c4c60e44c,868035047227566,2020-08-15 01:03:09,119.688362,29.801702,231.000,0.000
5f407c6f5bd7ea299357a802,868035047010041,2020-08-12 10:41:19,119.674767,29.790606,142.000,21.000
5f45b8ea5bd7ea4d8d7b8cad,868035047013990,2020-08-16 01:03:09,119.677582,29.791780,218.000,0.000
5f42aa175bd7ea643e66e058,868035047201549,2020-08-14 23:54:30,119.673210,29.785814,41.000,14.000
5f4535c95bd7ea615b06c323,868035047201554,2020-08-12 11:08:43,119.689171,29.796116,57.000,6.000
5f4226dd5bd7ea4c8c7b4ebd,868035047198517,2020-08-15 01:00:34,119.691093,29.791370,222.000,28.000
5f4271db5bd7ea2a935c649f,866551032797198,2020-08-14 08:33:42,119.666534,29.783253,217.000,12.000
5f4201825bd7ea2d9c255404,868035047226064,2020-08-12 10:43:52,119.705681,29.806910,308.000,23.000
5f450b9a5bd7ea1786041495,868035047227570,2020-08-16 00:58:20,119.681473,29.800306,248.000,28.000
5f4522fb5bd7ea39bf39c14e,868035042224490,2020-08-16 00:59:41,119.674545,29.807987,77.000,0.000
5f45e5a65bd7ea60cf5b4a9f,868035042359593,2020-08-15 02:07:02,119.668015,29.783445,0.000,0.000
5f4129b75bd7ea06557fc8b3,868035047200307,2020-08-15 00:44:44,119.683472,29.781649,324.000,31.000
5f41acf55bd7ea0e03559197,868035047226806,2020-08-15 00:06:33,119.691109,29.803656,229.000,19.000
5f43b5605bd7ea39bf659670,868035047202302,2020-08-14 08:19:10,119.691986,29.802273,62.000,21.000
5f441c7f5bd7ea63641c2e18,868035047227577,2020-08-15 01:16:06,119.679878,29.793116,304.000,14.000
5f46201f5bd7ea19f937a071,868035047202295,2020-08-14 08:17:17,119.720016,29.820415,209.000,33.000
5f4129c25bd7ea06557fc8ca,868035047200307,2020-08-15 00:47:31,119.681404,29.788242,44.000,22.000
5f41c47b5bd7ea566674fe8b,868035047010176,2020-08-15 00:14:24,119.676628,29.788258,220.000,18.000
5f41cdba5bd7ea229422c312,868035047201549,2020-08-14 23:40:38,119.677139,29.784689,311.000,25.000
5f4491995bd7ea21b14b7e41,868035047013989,2020-08-15 00:45:20,119.682602,29.789675,30.000,21.000
5f46545c5bd7ea4fc36c5f22,868035047201428,2020-08-14 08:57:48,119.689522,29.800938,329.000,23.000
5f4438b75bd7ea1586373a64,868035047201428,2020-08-14 08:50:08,119.685432,29.800123,142.000,27.000
5f44adc85bd7ea62e80dfc2c,868035047202302,2020-08-14 08:38:35,119.693123,29.808432,233.000,33.000
5f45ed785bd7ea216a549fe9,868035047201391,2020-08-15 05:02:28,119.673775,29.790979,45.000,0.000
5f42c7405bd7ea40127fa0ec,868035047013991,2020-08-15 04:40:52,119.704025,29.805685,340.000,21.000
5f4303465bd7ea1e593ed4ac,868035047201554,2020-08-12 10:53:45,119.694069,29.790892,153.000,17.000
5f4561395bd7ea32e93418a3,868035047202073,2020-08-15 01:59:27,119.670883,29.808750,14.000,6.000
5f46c61b5bd7ea748e087072,866551036133572,2020-08-14 08:49:33,119.433426,29.935499,222.000,0.000
5f428dfc5bd7ea087535f9d8,868035047227575,2020-08-14 07:48:33,119.699142,29.800102,41.000,0.000
5f42ae1d5bd7ea644e3e50d2,868035047008068,2020-08-14 08:34:09,119.708145,29.808142,46.000,25.000
5f46f7b25bd7ea4d885f25dd,868035047227565,2020-08-14 08:24:53,119.689461,29.795288,67.000,10.000
5f39baa65bd7ea5721490c47,868035047226070,2020-08-12 10:52:59,119.683357,29.790443,190.000,25.000
5f426d8c5bd7ea06a3224c52,868035047226066,2020-08-15 00:24:48,119.707138,29.814032,161.000,17.000
5f42bcf75bd7ea751c1d586a,868035047227578,2020-08-14 08:33:22,119.690254,29.795788,33.000,21.000
5f4608955bd7ea496f15ea1b,866551032797503,2020-08-15 02:09:56,119.676094,29.810869,270.000,12.000
5f46bad55bd7ea60ae1c2a16,868035047199600,2020-08-16 01:08:42,119.698097,29.796144,317.000,29.000
5f4226de5bd7ea4c9030612f,868035047013990,2020-08-16 00:46:02,119.685875,29.806108,286.000,14.000
5f42cfbc5bd7ea09a03e2667,868035047202302,2020-08-14 08:03:05,119.671196,29.809166,180.000,19.000
5f43034b5bd7ea1e5a330e9a,868035047199602,2020-08-14 08:14:57,119.682152,29.796682,211.000,28.000
5f41dc0b5bd7ea0cc86d56bc,868035047008068,2020-08-14 08:29:35,119.698242,29.795689,325.000,16.000
5f4243045bd7ea2cfb4127fd,868035047198517,2020-08-15 01:04:02,119.691216,29.781944,210.000,24.000
5f4564b45bd7ea3d2e1e6412,868035047010066,2020-08-15 00:54:34,119.707062,29.792639,310.000,34.000
5f4616b95bd7ea60855869bf,868035047227575,2020-08-14 08:13:38,119.700348,29.802099,220.000,18.000
5f46f32b5bd7ea46dd24a2ca,866551032746799,2020-08-15 01:17:30,119.714134,29.805798,228.000,0.000
5f4255d35bd7ea419a2a4ff4,868035047226064,2020-08-12 10:47:50,119.702408,29.810802,143.000,0.000
5f436a7c5bd7ea3a964c2b7d,868035047227576,2020-08-15 00:34:26,119.697845,29.807922,237.000,0.000
5f4551c75bd7ea0a594c38c2,868035047202425,2020-08-14 08:07:01,119.700607,29.811136,64.000,16.000
5f45693b5bd7ea47686c76e3,868035047006821,2020-08-15 04:57:21,119.700516,29.811644,274.000,9.000
5f41334c5bd7ea514703af95,868035047200248,2020-08-14 08:23:13,119.707123,29.814465,0.000,0.000
5f424c815bd7ea796a2c84b8,868035047013991,2020-08-15 04:34:46,119.690376,29.795786,80.000,14.000
5f4421455bd7ea7248253938,868035047225588,2020-08-14 08:48:56,119.696564,29.787716,337.000,31.000
5f45677c5bd7ea3d3e3d11a4,868035047227814,2020-08-12 11:11:45,119.682762,29.797537,220.000,0.000
5f4708495bd7ea66c0189883,868035047226756,2020-08-15 01:01:32,119.669525,29.807524,147.000,24.000
5f39250e5bd7ea01343e68a2,866551032746799,2020-08-12 10:52:48,119.706680,29.813578,246.000,27.000
5f473e2b5bd7ea5d02392db1,868035047198534,2020-08-19 04:08:07,119.673347,29.812733,123.000,0.000
5f4182c55bd7ea3d1627f626,868035047201198,2020-08-14 08:24:40,119.691437,29.803825,144.000,12.000
5f4336e75bd7ea4583430ae7,866551032797503,2020-08-15 01:34:44,119.665062,29.795753,262.000,24.000
5f43a2965bd7ea13835df85d,868035047202467,2020-08-15 01:16:02,119.696373,29.805668,0.000,0.000
5f43034d5bd7ea1e5a330e9e,868035047199602,2020-08-14 08:15:09,119.681740,29.796225,226.000,12.000
5f4551ca5bd7ea0a6556a0a6,868035047225161,2020-08-15 04:52:15,119.688957,29.794823,218.000,16.000
5f45c6445bd7ea5ffe03aff3,868035042366838,2020-08-14 08:56:59,119.687347,29.778009,220.000,13.000
5f41ad1f5bd7ea0e0b4206b2,868035047200218,2020-08-14 08:25:14,119.691521,29.794918,326.000,0.000
5f4357895bd7ea44fd275392,868035047198517,2020-08-15 01:14:22,119.689674,29.793036,311.000,34.000
5f45b8ef5bd7ea4d8d7b8cbb,868035047013990,2020-08-16 01:03:16,119.677261,29.791258,161.000,24.000
5f461b6a5bd7ea3cad765369,868035047226074,2020-08-19 04:04:34,119.686760,29.800419,22.000,6.000
5f43498c5bd7ea5bfc443619,866551032797198,2020-08-14 08:41:08,119.670700,29.786585,164.000,15.000
5f44e2055bd7ea4b451d0212,868035047199589,2020-08-15 00:52:08,119.666008,29.807844,78.000,27.000
5f45cd5b5bd7ea194700bd13,868035047199609,2020-08-15 00:57:08,119.696846,29.810663,56.000,20.000
5f44c51e5bd7ea18ef6fb0ab,866551032797503,2020-08-15 01:50:06,119.674553,29.808052,0.000,0.000
5f4242ff5bd7ea2cf5287a8a,868035047227576,2020-08-15 00:19:46,119.699806,29.806446,58.000,19.000
5f4598385bd7ea1c1221b672,868035047227570,2020-08-16 01:01:48,119.671455,29.809208,48.000,15.000
5f4129c55bd7ea06557fc8d4,868035047200307,2020-08-15 00:47:53,119.682381,29.789259,37.000,26.000
5f4307ff5bd7ea4821231745,868035042234796,2020-08-15 00:30:22,119.682487,29.782471,311.000,28.000
5f44b25f5bd7ea74090fc10c,868035047226753,2020-08-15 01:45:20,119.682861,29.796162,39.000,19.000
5f44c5385bd7ea18f76cf2a4,868035047008314,2020-08-12 10:59:34,119.693550,29.790276,315.000,30.000
5f4569a65bd7ea47631052a2,868035047202268,2020-08-14 08:52:58,119.683083,29.798044,327.000,11.000
5f4105665bd7ea46235975e2,868035047201549,2020-08-14 23:28:27,119.717278,29.807337,229.000,36.000
5f4238535bd7ea44ad62ec42,866551032797198,2020-08-14 08:31:44,119.666862,29.781685,42.000,14.000
5f4551d55bd7ea0a5a65b07c,868035047202268,2020-08-14 08:52:24,119.681793,29.796217,46.000,14.000
5f4551dd5bd7ea0a5a65b09a,868035047201428,2020-08-14 08:52:40,119.689705,29.800688,146.000,24.000
5f4226f05bd7ea4c863ec58c,868035047008068,2020-08-14 08:32:03,119.700264,29.801397,35.000,30.000
5f42e7215bd7ea3f5e45fa48,868035047199609,2020-08-15 00:08:10,119.682945,29.790487,133.000,14.000
5f457bbc5bd7ea658e431233,868035047227578,2020-08-14 08:54:34,119.684784,29.799099,222.000,29.000
5f45d0ce5bd7ea728436c7c1,868035047010066,2020-08-15 00:58:00,119.692467,29.801527,321.000,0.000
5f4357895bd7ea44fe121f54,868035047226753,2020-08-15 01:37:21,119.680573,29.784685,319.000,0.000
5f43bf145bd7ea477a14b012,868035047226805,2020-08-14 07:56:24,119.691261,29.785017,303.000,0.000
5f43e4405bd7ea103b2ac3c8,868035047202425,2020-08-14 07:57:04,119.690559,29.795769,313.000,0.000
5f44dca95bd7ea42f77ca6f5,868035047008068,2020-08-14 08:51:08,119.696732,29.807302,207.000,0.000
5f4523035bd7ea39bf39c16c,868035042224490,2020-08-16 01:00:11,119.674950,29.808275,61.000,11.000
5f4271dc5bd7ea2a935c64a1,868035047008068,2020-08-14 08:33:43,119.706299,29.806866,51.000,39.000
5f43579b5bd7ea44fe121f8a,866551032797503,2020-08-15 01:38:40,119.671173,29.805250,84.000,17.000
5f43e8dc5bd7ea17427759c8,868035042254042,2020-08-14 08:26:58,119.433456,29.924625,94.000,0.000
5f4620155bd7ea19f937a045,868035047227575,2020-08-14 08:15:58,119.696045,29.797915,226.000,18.000
5f38d0e05bd7ea17987199f2,868035047201549,2020-08-12 10:52:47,119.686722,29.806835,222.000,17.000
5f4271d65bd7ea2a977d12b9,868035042367182,2020-08-14 07:55:31,119.691162,29.789305,62.000,26.000
5f4640f95bd7ea2f8d0d541c,868035047201554,2020-08-19 04:05:29,119.676147,29.791958,307.000,17.000
5f41acfc5bd7ea0e0a617ac8,868035047201549,2020-08-14 23:40:57,119.675789,29.785685,305.000,0.000
5f43e8d35bd7ea17447c74eb,868035042242559,2020-08-15 00:38:42,119.665054,29.795742,260.000,24.000
5f44dcab5bd7ea42f77ca6fd,868035042366838,2020-08-14 08:51:10,119.688667,29.793739,199.000,0.000
5f4641275bd7ea2f85047e72,868035047227820,2020-08-16 01:04:56,119.674698,29.796030,216.000,19.000
5f3d35915bd7ea658f488112,868035047226717,2020-08-12 11:07:23,119.680489,29.794739,37.000,26.000
5f407c835bd7ea299442d677,868035047200218,2020-08-14 08:17:28,119.692093,29.790928,131.000,30.000
5f419f125bd7ea1c7c3050e8,868035047226070,2020-08-12 11:08:23,119.680626,29.792480,309.000,0.000
5f425f245bd7ea131b79d06b,868035047227571,2020-08-15 04:35:13,119.696617,29.810484,74.000,29.000
5f425f335bd7ea132c717645,868035047199609,2020-08-14 23:49:44,119.673332,29.807137,144.000,16.000
5f43a28d5bd7ea13845ebe74,868035042359593,2020-08-15 01:38:55,119.671021,29.784672,102.000,16.000
5f4551e55bd7ea0a6556a0f3,868035047225161,2020-08-15 04:49:29,119.690109,29.795580,95.000,8.000
5f417d4f5bd7ea6f7279b306,868035047225588,2020-08-14 08:24:20,119.670738,29.806480,50.000,30.000
5f4535f45bd7ea616122e612,866551032797727,2020-08-15 01:27:18,119.673439,29.810375,308.000,16.000
5f4564bf5bd7ea3d2c141f97,868035047225161,2020-08-15 04:52:35,119.688217,29.794842,237.000,17.000
5f45e9595bd7ea417e414be3,868035042366838,2020-08-14 08:57:33,119.688240,29.776270,116.000,24.000
5f46e2585bd7ea2876442624,868035042359858,2020-08-14 09:02:53,119.691315,29.782074,218.000,0.000
5f46b61e5bd7ea561e428ca4,868035047226753,2020-08-15 02:15:15,119.666992,29.807383,302.000,20.000
5f41a3ac5bd7ea413e72bfd6,868035047226753,2020-08-15 00:55:14,119.676361,29.804535,133.000,0.000
5f41a3b15bd7ea413e72bfeb,868035042243433,2020-08-15 00:56:01,119.691017,29.765621,38.000,0.000
5f41bb215bd7ea013853c944,868035047202079,2020-08-14 23:43:35,119.705612,29.806801,130.000,17.000
5f44dcb65bd7ea42f13bd589,868035047008314,2020-08-12 10:55:50,119.699608,29.791330,221.000,34.000
5f4179655bd7ea6f6949dd3a,868035047010176,2020-08-14 23:55:31,119.699905,29.812666,69.000,9.000
5f43498a5bd7ea5bec793620,868035047227707,2020-08-15 01:12:16,119.676628,29.804207,139.000,33.000
5f40cd3e5bd7ea110346e685,868035047227568,2020-08-14 08:18:41,119.676125,29.804688,134.000,37.000
5f42800a5bd7ea1d5a3ee9d4,868035047202081,2020-08-15 04:37:29,119.685684,29.797848,37.000,32.000
5f4522fa5bd7ea39b8028b4d,868035047199602,2020-08-14 08:42:28,119.680252,29.785070,314.000,27.000
5f45d0c35bd7ea728436c796,868035047010066,2020-08-15 00:57:20,119.695213,29.798979,315.000,33.000
5f41043c5bd7ea462c3616c4,868035047202302,2020-08-14 07:46:40,119.674164,29.812265,148.000,8.000
5f4242fa5bd7ea2cf5287a75,868035047226066,2020-08-15 00:19:15,119.705574,29.814333,89.000,6.000
5f4259735bd7ea41b4553343,868035047199609,2020-08-14 23:44:20,119.676224,29.804810,314.000,37.000
5f46dba25bd7ea187739e636,868035047201549,2020-08-15 01:19:12,119.673058,29.808048,210.000,0.000
5f45e5995bd7ea60cf5b4a71,868035047202073,2020-08-15 02:05:47,119.677780,29.803226,135.000,0.000
5f4438af5bd7ea1586373a4d,868035047202268,2020-08-14 08:50:10,119.679375,29.793409,38.000,23.000
5f465d1e5bd7ea5cc070fbc4,868035047201549,2020-08-15 01:11:51,119.671654,29.807009,239.000,19.000
5f46b6295bd7ea561e428ccd,868035047226753,2020-08-15 02:16:01,119.663788,29.808228,304.000,27.000
5f407c8c5bd7ea299442d697,868035047227808,2020-08-14 08:17:55,119.679344,29.799864,69.000,14.000
5f4162075bd7ea364056fd40,868035047227566,2020-08-14 23:50:47,119.689751,29.796284,127.000,29.000
5f4255dd5bd7ea41a84aac0a,868035047202425,2020-08-14 07:42:05,119.697289,29.793604,22.000,25.000
5f4409a75bd7ea4a4203a6b7,866551032797602,2020-08-14 08:32:05,119.680862,29.798143,332.000,10.000
5f4564b65bd7ea3d2e1e6420,868035047226806,2020-08-15 00:54:55,119.680214,29.792809,193.000,15.000
5f45aec95bd7ea39a40fff83,868035047202079,2020-08-15 00:57:21,119.660667,29.772863,207.000,25.000
5f4734325bd7ea521119b8c4,868035047226758,2020-08-14 09:03:21,119.731186,29.808184,162.000,32.000
5f461b715bd7ea3cb210228c,868035047198763,2020-08-15 02:13:04,119.685425,29.799562,229.000,27.000
5f41acea5bd7ea0e2750790a,868035047225587,2020-08-15 00:54:31,119.691322,29.795269,47.000,27.000
5f43a2855bd7ea138f63250c,868035047202295,2020-08-14 07:56:38,119.720650,29.822168,15.000,0.000
5f43e8dd5bd7ea17427759cc,868035047010012,2020-08-14 08:27:05,119.700218,29.811144,34.000,18.000
5f44919b5bd7ea21bf661217,868035047226920,2020-08-16 00:53:01,119.680305,29.800774,138.000,16.000
5f46ddec5bd7ea187b15ebd4,868035047226758,2020-08-14 09:02:51,119.730423,29.810299,213.000,11.000
5f40ae185bd7ea182e28e918,868035047200307,2020-08-15 00:41:58,119.689384,29.775534,314.000,16.000
5f412cc75bd7ea065c39a2c3,868035047202268,2020-08-14 08:22:53,119.700455,29.811411,246.000,16.000
5f458c815bd7ea040b13f493,868035047227578,2020-08-14 08:54:42,119.684296,29.798756,240.000,20.000
5f4604165bd7ea6e7521221f,868035042282613,2020-08-15 02:08:34,119.683624,29.769758,171.000,6.000
5f419fbb5bd7ea1c7123ad72,868035047226806,2020-08-15 00:04:37,119.698280,29.808115,238.000,24.000
5f4268855bd7ea5db20e943c,868035047199602,2020-08-14 07:56:27,119.676712,29.804146,135.000,33.000
5f366ef75bd7ea20e07b14de,868035047198357,2020-08-12 10:59:13,119.681992,29.796440,34.000,19.000
5f4015585bd7ea26187740d8,868035047199600,2020-08-12 10:56:14,119.702347,29.807892,333.000,23.000
5f416b595bd7ea027042bb8b,868035047202144,2020-08-12 10:39:25,119.691719,29.804071,226.000,21.000
5f425f2a5bd7ea132b271224,868035047227820,2020-08-16 00:49:15,119.703697,29.806070,328.000,0.000
5f46d36d5bd7ea056c556cf2,866551032746799,2020-08-15 01:16:42,119.716263,29.807491,228.000,0.000
5f471d3c5bd7ea0c4c60e472,868035047226756,2020-08-15 01:04:00,119.677101,29.803776,138.000,32.000
5f4647345bd7ea382720fd68,868035047227571,2020-08-15 05:04:27,119.701004,29.804884,149.000,27.000
5f471d435bd7ea0c407eb38a,868035042224490,2020-08-16 01:12:31,119.676521,29.809612,322.000,14.000
5f444b5f5bd7ea3b8e305fd2,868035047225576,2020-08-15 00:38:21,119.690865,29.791908,130.000,33.000
5f40eb275bd7ea6b0235e1a2,868035047008064,2020-08-12 10:33:40,119.688232,29.769491,355.000,8.000
5f41044b5bd7ea46254baca6,868035047225588,2020-08-14 08:22:05,119.670845,29.804846,356.000,0.000
5f41c4765bd7ea566674fe77,868035047226806,2020-08-15 00:13:43,119.683304,29.801670,220.000,16.000
5f42aa115bd7ea64426cdaa6,866551032797198,2020-08-14 08:33:26,119.666832,29.783848,13.000,7.000
5f430cb15bd7ea6c441a3d80,868035047201547,2020-08-15 01:09:14,119.698418,29.810886,254.000,21.000
5f4404135bd7ea371d4b5af2,868035047013992,2020-08-14 08:31:05,119.777596,29.816244,349.000,0.000
5f441c785bd7ea6361039c25,868035047225576,2020-08-15 00:38:21,119.690865,29.791908,130.000,33.000
5f44c5215bd7ea18ed141d70,868035047200471,2020-08-15 04:49:11,119.688347,29.805035,46.000,25.000
5f4506e55bd7ea0f723c8624,868035047227807,2020-08-15 01:25:20,119.684982,29.791515,52.000,36.000
5f461b635bd7ea3cb2102254,868035042360153,2020-08-15 02:11:22,119.689751,29.795916,83.000,9.000
5f458eb75bd7ea09f33354a1,868035047227808,2020-08-14 08:55:10,119.669754,29.810631,10.000,9.000
5f46bae05bd7ea60bd4ade90,868035047010012,2020-08-14 08:49:28,119.690361,29.795757,130.000,20.000
5f471d375bd7ea0c4c60e45c,866551036133556,2020-08-15 01:03:32,119.662453,29.760021,67.000,30.000
5f3cb4ec5bd7ea329179f342,868035047202309,2020-08-12 10:56:51,119.690308,29.799524,36.000,22.000
5f4125285bd7ea61421a7338,868035047202268,2020-08-14 08:22:29,119.702057,29.811827,251.000,28.000
5f4564385bd7ea32db1a0cd6,868035047227578,2020-08-14 08:52:56,119.687851,29.801159,120.000,0.000
5f4619375bd7ea607363fee3,868035047199609,2020-08-15 01:07:30,119.690437,29.805956,135.000,0.000
5f4620215bd7ea19f937a07a,868035047227575,2020-08-14 08:17:30,119.691132,29.795422,311.000,21.000
5f46db8d5bd7ea188037b311,868035042359858,2020-08-14 09:02:11,119.693314,29.783743,284.000,12.000
5f43d61b5bd7ea782202a5a2,866551032797545,2020-08-14 07:56:26,119.691200,29.802460,317.000,0.000
5f465d225bd7ea5cc8520ce8,868035042243433,2020-08-15 02:14:54,119.687881,29.765484,242.000,7.000
5f3a8dff5bd7ea3ca24be162,868035047227809,2020-08-12 10:53:41,119.700325,29.801941,213.000,0.000
5f4551ce5bd7ea0a676fd27c,868035047202424,2020-08-12 11:09:29,119.673782,29.791470,297.000,26.000
5f4569495bd7ea476c5b7849,868035047227578,2020-08-14 08:54:20,119.685654,29.799746,225.000,23.000
5f43160f5bd7ea37e052a27f,866551032797503,2020-08-15 01:34:00,119.668320,29.794230,301.000,30.000
5f43401e5bd7ea0cf3720aeb,868035047198763,2020-08-15 01:36:39,119.679070,29.793406,266.000,10.000
5f458eb25bd7ea09de7db2e2,868035047227570,2020-08-16 01:02:20,119.673355,29.810034,62.000,19.000
5f428e025bd7ea087659ae0d,868035047201391,2020-08-15 04:39:14,119.675034,29.792551,236.000,20.000
5f458ebe5bd7ea09f33354b4,868035047227578,2020-08-14 08:55:28,119.682175,29.800625,278.000,23.000
5f45f5f95bd7ea596e66b0b1,868035047226805,2020-08-14 08:11:53,119.684662,29.796471,277.000,10.000
5f467db65bd7ea0b555380d7,868035047013990,2020-08-16 01:07:00,119.679512,29.786579,0.000,0.000
5f37349b5bd7ea16c51d1b42,866551032797198,2020-08-12 10:11:50,119.652237,29.760260,275.000,0.000
5f41459e5bd7ea3d0f0d8c5b,868035047008314,2020-08-12 10:36:03,119.716393,29.807636,204.000,16.000
5f4195925bd7ea540667eeea,868035047202079,2020-08-14 23:34:47,119.684570,29.802378,48.000,30.000
5f421d935bd7ea04a056bd5a,866551032797560,2020-08-16 00:43:32,119.678551,29.786863,315.000,0.000
5f42303d5bd7ea1e876ddb0c,868035047226756,2020-08-15 00:18:58,119.680435,29.798449,129.000,23.000
5f425f305bd7ea132c71763c,868035047199609,2020-08-14 23:49:00,119.671883,29.807930,135.000,16.000
5f45e5a45bd7ea60cf5b4a99,868035047198763,2020-08-15 02:06:54,119.696259,29.805750,165.000,0.000
5f46c3e45bd7ea6e0c575664,868035047010066,2020-08-15 00:58:49,119.691170,29.802824,319.000,0.000
5f4232355bd7ea1e7d592c74,868035047226756,2020-08-15 00:19:10,119.680801,29.798128,139.000,0.000
5f4271d65bd7ea2a935c6492,866551032797198,2020-08-14 08:33:24,119.666824,29.783808,38.000,11.000
5f4280035bd7ea1d59486db4,868035047199609,2020-08-14 23:50:32,119.676392,29.804453,135.000,35.000
5f4340195bd7ea0cf22c4b78,868035047225161,2020-08-15 04:43:00,119.689034,29.798489,215.000,0.000
5f4129bc5bd7ea064e1b17a0,868035047201549,2020-08-14 23:29:47,119.711449,29.802858,244.000,19.000
5f43a2835bd7ea139a3a6724,868035047201391,2020-08-15 04:44:02,119.667862,29.782982,76.000,18.000
5f445da55bd7ea52dd61ed83,868035042367182,2020-08-14 08:36:30,119.679878,29.779118,220.000,24.000
5f406b475bd7ea1930111e92,868035047008314,2020-08-12 10:29:20,119.703194,29.804462,38.000,29.000
5f42b95e5bd7ea514070b1de,868035047202079,2020-08-14 23:59:50,119.684914,29.799196,223.000,21.000
5f44099b5bd7ea4a4203a68c,868035047013992,2020-08-14 08:31:18,119.776978,29.817945,304.000,32.000
5f4564b85bd7ea3d2e1e6428,868035047226806,2020-08-15 00:55:05,119.680618,29.792391,134.000,27.000
5f46baed5bd7ea60ae1c2a5d,868035047199600,2020-08-16 01:10:34,119.695068,29.801832,329.000,26.000
5f46df385bd7ea18750c0fd2,868035047013991,2020-08-15 05:05:53,119.688255,29.797499,151.000,22.000
5f3bb9c65bd7ea553c48431a,868035047010012,2020-08-12 10:29:19,119.675850,29.789461,35.000,17.000
5f41043b5bd7ea46254bac88,868035047227568,2020-08-14 08:21:16,119.682587,29.798143,140.000,0.000
5f41c4715bd7ea566674fe61,868035047010176,2020-08-15 00:12:44,119.679169,29.793398,245.000,26.000
5f42c19b5bd7ea1aa8668bd1,868035047227814,2020-08-12 10:50:21,119.666496,29.797550,241.000,8.000
5f4340165bd7ea0cf831549c,868035047199602,2020-08-14 08:15:09,119.681740,29.796225,226.000,12.000
5f4491a65bd7ea21bf661238,868035047013990,2020-08-16 00:54:08,119.681816,29.799105,0.000,0.000
5f41bb0f5bd7ea01377a5f00,868035047010176,2020-08-15 00:09:08,119.683708,29.798330,237.000,0.000
5f4438ae5bd7ea158032e828,868035042254042,2020-08-14 08:33:02,119.433319,29.924982,12.000,14.000
5f4256475bd7ea419716d262,868035047227576,2020-08-15 00:21:19,119.701073,29.807030,242.000,0.000
5f45d0575bd7ea72772c6ac2,868035047202073,2020-08-15 02:02:08,119.672096,29.809053,221.000,0.000
